160078,52,-1,36,36,70,67,58,50,36,3,3,2,-187,-143,-61,-117,0.00,0.00,0.00,0.00,0,0,0
160220,52,-1,36,36,76,70,68,54,36,3,3,3,-187,-143,-61,-117,0.00,0.00,0.00,0.00,0,0,0
160362,52,-1,36,36,77,76,65,50,36,3,3,3,-187,-143,-61,-117,0.00,0.00,0.00,0.00,0,0,0
160508,52,-1,36,36,72,73,69,77,36,3,3,2,-187,-143,-61,-117,0.00,0.00,0.00,0.00,0,0,0
160652,52,-1,36,36,76,76,66,59,36,3,3,2,-187,-143,-61,-117,0.00,0.00,0.00,0.00,0,0,0
160795,52,-1,36,36,76,68,68,56,36,3,3,3,-187,-143,-61,-117,0.00,0.00,0.00,0.00,0,0,0
160940,51,-1,36,36,77,68,58,58,36,3,3,3,-187,-143,-61,-117,0.00,0.00,0.00,0.00,0,0,0
161078,52,-1,36,36,76,63,64,50,35,3,3,2,-187,-143,-61,-117,0.00,0.00,0.00,0.00,0,0,0
161223,52,-1,36,36,77,76,58,56,36,3,3,3,-187,-143,-61,-117,0.00,0.00,0.00,0.00,0,0,0
161368,52,-1,36,36,77,68,64,76,36,3,3,3,-187,-143,-61,-117,0.00,0.00,0.00,0.00,0,0,0
161509,52,-1,36,36,76,69,67,51,36,3,3,3,-187,-143,-61,-117,0.00,0.00,0.00,0.00,0,0,0
161656,52,-1,36,36,70,76,68,83,36,2,3,2,-187,-143,-61,-117,0.00,0.00,0.00,0.00,0,0,0
161798,52,-1,36,36,71,67,58,56,36,3,3,3,-187,-143,-61,-117,0.00,0.00,0.00,0.00,0,0,0
161942,52,-1,36,36,72,70,68,79,36,3,3,2,-187,-143,-61,-117,0.00,0.00,0.00,0.00,0,0,0
162086,52,-1,36,36,70,69,68,50,36,3,3,2,-187,-143,-61,-117,0.00,0.00,0.00,0.00,0,0,0
162227,52,-1,36,36,70,67,59,50,36,2,3,3,-47,-283,-202,23,0.00,0.00,0.00,0.00,-6,0,0
162364,52,-1,36,36,70,66,67,49,36,2,3,2,205,-536,-454,275,0.00,0.00,0.00,0.00,-15,0,0
162504,52,-1,35,36,77,66,59,56,35,3,3,2,412,-691,-644,482,0.00,-1.14,-0.62,0.00,-11,0,0
162647,52,-1,35,36,77,68,59,79,35,3,3,3,516,-807,-765,586,0.62,0.00,0.00,0.62,0,0,0
162788,52,-1,35,36,69,68,59,50,35,3,3,2,485,-760,-712,555,0.00,0.00,0.00,0.00,0,0,0
162931,52,-1,35,36,75,63,59,51,35,3,3,2,485,-753,-712,555,0.00,0.00,0.00,0.00,0,0,0
163074,52,-1,35,36,77,66,65,52,35,3,3,2,485,-753,-712,555,0.00,0.00,0.00,0.00,0,0,0
163211,52,-1,35,36,62,15,67,49,36,3,3,3,485,-753,-712,552,0.00,0.00,0.00,0.00,0,0,0
163355,52,-1,35,36,77,70,67,49,35,3,3,3,485,-753,-712,548,0.00,0.00,0.00,0.00,0,0,0
163469,52,57,35,36,63,66,68,51,35,3,3,3,485,-753,-712,548,0.00,0.00,0.00,0.00,0,0,0
163610,52,-1,35,36,62,67,68,49,35,3,3,3,485,-753,-712,548,0.00,0.00,0.00,0.00,0,0,0
163753,52,-1,36,36,73,67,67,50,35,3,3,3,485,-753,-712,548,0.00,0.00,0.00,0.00,0,0,0
163896,52,-1,35,36,64,72,67,51,35,3,3,3,485,-753,-712,548,0.00,0.00,0.00,0.00,0,0,0
164036,52,-1,35,36,62,14,67,50,35,3,3,3,485,-753,-712,548,0.00,0.00,0.00,0.00,0,0,0
164176,52,-1,35,36,61,15,67,51,35,3,3,2,485,-753,-712,548,0.00,0.00,0.00,0.00,0,0,0
164310,52,-1,35,36,62,15,66,49,35,3,3,2,485,-753,-712,548,0.00,0.00,0.00,0.00,0,0,0
164449,52,-1,35,36,62,16,65,48,35,3,3,2,485,-753,-712,548,0.00,0.00,0.00,0.00,0,0,0
164589,52,-1,35,36,61,15,61,61,35,3,3,2,485,-753,-712,548,0.00,0.00,0.00,0.00,0,0,0
164729,52,-1,35,36,77,68,59,51,35,2,3,2,485,-753,-712,548,0.00,0.00,0.00,0.00,0,0,0
164868,52,-1,35,36,61,17,60,75,35,2,3,3,485,-753,-712,548,0.00,0.00,0.00,0.00,0,0,0
165008,52,-1,35,36,60,18,62,75,36,2,3,3,485,-753,-712,548,0.00,0.00,0.00,0.00,0,0,0
165144,52,-1,35,36,61,15,59,56,35,3,3,2,485,-753,-712,548,0.00,0.00,0.00,0.00,0,0,0
165284,52,-1,35,36,61,76,67,51,35,3,3,3,485,-753,-712,548,0.00,0.00,0.00,0.00,0,0,0
165417,52,-1,35,36,64,13,67,49,35,3,3,2,485,-753,-712,548,0.00,0.00,0.00,0.00,0,0,0
165558,51,-1,36,36,77,76,58,76,35,3,3,2,485,-753,-712,548,0.00,0.00,0.00,0.00,0,0,0
165701,52,-1,35,36,63,76,58,58,35,2,3,2,485,-753,-712,548,0.00,0.00,0.00,0.00,0,0,0
165838,51,-1,36,36,62,14,58,58,36,2,3,2,485,-753,-712,548,0.00,0.00,0.00,0.00,0,0,0
165978,52,-1,35,36,70,71,65,51,35,2,3,2,485,-753,-712,544,0.00,0.00,0.00,0.00,0,0,0
166124,52,-1,36,36,77,76,68,96,36,3,3,2,468,-753,-712,540,0.62,0.00,0.00,0.00,0,0,0
166262,51,-1,36,36,61,15,65,50,36,3,3,2,464,-753,-712,523,0.62,0.00,0.00,0.62,0,0,0
166406,51,-1,36,36,71,76,65,50,36,3,3,2,470,-753,-712,533,0.00,0.00,0.00,0.00,0,0,0
166548,51,-1,36,36,72,76,64,51,36,3,3,3,470,-753,-712,533,0.00,0.00,0.00,0.00,0,0,0
166690,51,-1,36,36,62,76,65,51,36,3,3,3,470,-753,-712,533,0.00,0.00,0.00,0.00,0,0,0
166834,51,-1,36,36,71,75,66,51,36,3,3,3,470,-753,-712,533,0.00,0.00,0.00,0.00,0,0,0
166977,51,-1,36,36,72,68,65,69,36,3,3,2,470,-753,-712,533,0.00,0.00,0.00,0.00,-6,0,0
167119,52,-1,37,36,62,16,68,66,37,3,3,2,649,-949,-908,712,0.62,0.00,0.00,0.62,-9,0,0
167261,52,-1,36,35,77,68,58,64,36,3,3,2,1348,-1665,-1656,1394,1.85,-1.14,0.00,2.46,-35,0,0
167407,51,-1,35,35,76,66,62,57,34,3,3,3,1476,-1757,-1797,1441,15.38,-17.14,-13.54,18.46,-36,0,0
167539,52,-1,32,31,52,23,65,56,31,3,3,3,1282,-1790,-1646,1313,27.69,-21.71,-24.00,27.69,-30,0,0
167674,51,-1,27,29,46,29,66,61,26,3,3,2,492,-892,-658,537,34.46,-35.43,-40.00,33.85,-5,0,0
167804,51,-1,24,23,50,25,70,50,23,3,3,3,219,-383,-206,205,21.54,-30.86,-30.15,24.62,0,0,0
167936,51,-1,21,20,54,22,70,67,21,2,3,3,-52,-42,74,-73,9.85,-14.86,-12.92,12.31,0,0,0
168065,51,-1,21,21,53,23,69,51,21,3,3,3,-73,-46,72,-64,4.92,-5.71,-5.54,5.54,-7,0,0
168195,51,-1,21,21,53,24,70,52,21,3,3,3,159,-255,-142,161,0.00,0.00,0.00,0.00,-11,0,0
168326,51,-1,21,21,53,22,63,52,21,3,3,3,368,-534,-481,387,4.92,-2.29,0.00,4.31,-16,0,0
168455,51,-1,21,20,53,23,69,51,21,3,3,3,702,-900,-645,780,2.46,0.00,-5.54,0.00,-20,0,0
168586,51,-1,20,20,54,22,70,52,21,3,3,3,864,-1019,-781,922,3.69,-3.43,-6.77,2.46,-19,0,0
168718,51,-1,19,19,54,23,72,67,19,2,3,3,894,-1197,-977,984,11.69,-6.86,-6.77,10.46,-21,0,0
168846,51,-1,18,18,66,12,72,55,17,2,3,2,811,-1349,-1073,947,19.69,-10.29,-12.31,17.23,-22,0,0
168973,52,-1,16,15,71,6,61,57,16,2,3,2,724,-1276,-952,876,20.31,-18.29,-20.31,19.08,-21,0,0
169101,50,-1,13,13,58,19,69,59,15,3,3,3,728,-1118,-829,829,17.85,-24.00,-23.38,19.69,-18,0,0
169229,51,-1,12,11,61,15,80,63,11,2,3,2,267,-656,-334,388,19.08,-21.71,-22.15,19.69,0,0,0
169360,51,-1,9,8,71,77,70,63,9,2,2,2,415,-406,-247,459,4.31,-16.00,-11.69,6.77,-6,0,0
169495,50,-1,9,8,79,78,76,64,9,2,3,2,359,-458,-331,404,4.31,-2.29,-1.23,3.69,-6,0,0
169624,50,-1,8,8,64,14,75,69,8,2,3,2,251,-346,-233,138,3.69,0.00,0.00,7.38,0,0,0
169750,50,-1,9,7,64,13,67,67,9,3,3,2,296,-364,-258,228,0.62,0.00,0.00,1.23,0,0,0
169874,50,-1,9,7,65,13,67,43,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
169998,50,-1,9,7,66,12,67,45,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
170123,50,-1,9,7,67,12,62,46,9,3,3,3,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
170245,50,-1,9,7,67,11,50,45,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
170368,50,-1,9,7,64,13,50,53,8,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
170493,50,-1,9,7,65,12,50,59,9,3,3,3,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
170616,50,-1,9,7,66,12,50,46,8,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
170738,50,-1,8,8,65,13,50,60,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
170860,50,-1,8,8,65,14,50,45,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
170986,50,-1,8,8,65,13,50,69,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
171108,50,-1,9,7,65,13,50,46,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
171230,50,-1,9,7,67,13,50,46,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
171353,50,-1,8,8,65,13,50,72,9,3,3,3,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
171477,50,-1,10,8,63,14,50,75,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
171600,50,-1,9,7,67,12,50,59,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
171728,50,-1,8,8,65,13,50,72,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
171852,50,-1,9,7,63,14,50,47,8,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
171977,50,-1,9,7,64,14,50,73,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
172098,51,-1,9,7,63,15,50,47,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
172224,50,-1,9,7,62,15,50,74,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
172350,50,-1,8,8,67,11,50,74,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
172472,50,-1,9,7,65,13,50,60,8,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
172595,50,-1,9,7,66,12,50,45,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
172722,51,-1,9,7,66,13,50,73,9,3,3,3,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
172848,50,-1,9,7,68,12,50,49,9,3,3,3,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
172972,50,-1,9,7,61,16,50,49,9,3,3,3,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
173095,50,-1,9,7,64,14,50,50,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
173221,50,-1,9,7,67,11,50,52,8,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
173345,50,-1,9,7,70,9,50,75,9,3,3,3,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
173469,50,-1,9,7,65,12,50,43,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
173591,50,-1,9,7,67,11,50,41,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
173714,50,-1,9,7,64,14,50,42,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
173837,50,-1,9,7,62,16,50,43,9,3,3,3,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
173963,50,-1,9,7,61,16,50,61,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
174086,51,-1,9,7,63,15,50,41,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
174210,50,-1,9,7,63,14,50,45,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
174336,50,-1,9,7,61,16,50,48,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
174461,50,-1,9,7,65,13,50,61,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
174586,50,-1,9,7,62,16,50,46,9,3,3,3,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
174710,50,-1,9,7,62,15,50,43,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
174833,50,-1,9,7,64,13,50,44,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
174958,50,-1,9,7,64,14,50,62,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
175082,50,-1,9,7,65,13,50,41,8,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
175209,50,-1,9,7,67,11,50,66,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
175333,50,-1,9,7,66,12,50,67,9,3,3,3,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
175457,50,-1,9,7,66,12,50,46,9,3,3,3,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
175582,50,-1,9,7,68,12,50,66,9,3,3,2,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
175705,50,-1,10,8,62,17,50,68,9,3,3,3,306,-364,-258,247,0.00,0.00,0.00,0.00,0,0,0
175828,50,-1,9,7,67,11,50,45,9,3,3,3,-86,-756,133,640,0.00,0.00,0.00,0.00,0,-22,0
175956,50,-1,9,7,66,44,50,45,9,3,3,3,-852,-1564,934,1489,-4.92,-3.43,3.69,1.85,0,-46,0
176079,50,-1,9,7,63,15,50,60,9,2,3,2,-1094,-1691,1131,1571,-7.38,-10.29,8.00,10.46,0,-45,0
176202,49,-1,9,7,63,19,51,44,9,3,2,2,-1130,-1652,1427,1603,-25.85,-29.71,18.46,27.08,0,-40,0
176324,45,-1,9,7,67,18,56,42,9,3,3,2,-1033,-1480,1256,1397,-35.69,-38.86,35.69,37.54,0,-40,0
176448,42,-1,9,7,68,21,69,42,9,3,3,2,-975,-1353,1111,1222,-38.15,-42.29,41.23,42.46,0,-41,0
176571,39,-1,9,8,84,16,60,42,9,2,3,2,-774,-1149,896,980,-40.62,-42.29,42.46,43.69,0,-42,0
176724,-1,-1,10,8,75,23,43,47,9,3,3,2,-658,-1055,751,834,-38.15,-37.71,39.38,40.00,0,-43,0
176859,86,152,10,10,81,21,44,52,10,2,3,2,-771,-1141,834,908,-34.46,-34.29,35.69,36.31,0,-47,0
176990,82,-1,10,10,70,36,40,53,12,2,2,2,-1180,-1511,1284,1358,-33.23,-34.29,32.62,33.23,0,-73,0
177130,270,-1,12,10,80,31,41,52,11,2,3,2,-1418,-1861,1528,1604,-43.08,-40.00,41.85,41.85,0,-70,0
177258,72,-1,12,10,86,30,41,23,12,3,2,3,-1377,-1883,1500,1703,-55.38,-52.57,54.15,49.85,0,-70,0
177386,-1,63,12,11,65,57,44,20,12,2,2,2,-1228,-1771,1295,1600,-60.92,-59.43,62.77,57.85,0,-70,0
177516,62,57,13,13,72,57,49,21,14,3,2,3,-1149,-1699,1211,1529,-61.54,-60.57,63.38,59.69,0,-70,0
177664,112,-1,14,13,80,57,20,48,14,3,2,2,-1009,-1498,1083,1415,-60.92,-62.86,60.92,60.31,0,-70,0
177817,237,-1,15,14,86,58,35,40,15,3,2,3,-1042,-1410,1071,1379,-56.00,-60.57,57.23,58.46,0,-72,0
177971,227,-1,14,14,92,61,49,41,16,2,2,3,-1180,-1483,1125,1318,-52.31,-54.86,54.77,57.85,0,-73,0
178131,88,-1,15,14,96,65,50,55,15,3,3,3,-1219,-1515,1263,1353,-54.15,-54.86,51.69,56.00,0,-73,0
178292,79,-1,16,15,99,68,51,52,15,3,3,2,-1213,-1455,1282,1373,-56.00,-57.14,54.15,54.77,0,-73,0
178427,71,71,16,16,106,68,50,32,16,3,2,2,-1231,-1429,1300,1424,-57.23,-58.29,56.62,54.77,0,-73,0
178555,65,64,16,16,61,92,51,28,16,3,2,2,-1276,-1469,1386,1469,-57.85,-58.29,56.00,56.00,0,-84,0
178682,57,58,16,15,96,93,50,27,16,2,2,3,-1522,-1762,1535,1772,-60.92,-59.43,63.38,59.08,0,-88,0
178806,51,57,16,16,104,64,30,28,16,3,3,2,-1558,-1815,1585,1841,-67.08,-66.29,67.69,65.85,0,-89,0
178940,43,94,16,16,93,83,70,29,17,2,3,3,-1563,-1859,1547,1775,-68.92,-67.43,70.77,70.77,0,-89,0
179066,36,89,17,17,96,85,26,35,17,3,3,3,-1470,-1795,1480,1671,-73.23,-72.00,72.62,74.46,0,-90,0
179199,29,93,18,17,89,96,49,26,17,3,3,3,-1448,-1728,1472,1624,-73.85,-75.43,72.62,74.46,0,-92,0
179335,78,67,18,17,89,115,47,45,17,2,3,3,-1445,-1772,1469,1680,-73.85,-73.14,73.85,72.00,0,-94,0
179472,68,71,19,19,90,127,46,46,18,3,3,2,-1410,-1687,1466,1725,-74.46,-75.43,73.85,71.38,0,-94,0
179616,59,128,19,19,93,121,48,46,19,3,2,3,-1425,-1734,1476,1719,-73.85,-73.14,73.85,72.62,0,-94,0
179751,52,58,20,20,97,127,46,52,20,3,2,3,-1425,-1772,1446,1734,-73.85,-72.00,75.08,73.85,0,-94,0
179891,43,110,20,20,83,84,51,75,20,2,3,3,-1427,-1776,1435,1673,-73.85,-73.14,74.46,76.31,0,-94,0
180038,93,78,21,21,90,160,57,25,21,2,3,3,-1431,-1702,1485,1631,-73.85,-76.57,72.00,75.69,0,-94,0
180181,82,79,21,21,92,78,63,27,21,3,3,2,-1456,-1661,1488,1622,-73.23,-76.57,73.23,74.46,0,-94,0
180330,73,79,21,21,111,152,46,94,21,2,2,2,-1433,-1604,1473,1652,-74.46,-76.57,74.46,73.23,0,-91,0
180430,67,57,22,22,89,181,58,80,21,3,2,2,-944,-1171,984,1157,-73.85,-73.14,73.85,73.23,0,-8,0
180570,56,58,23,22,106,80,43,52,22,3,2,2,65,243,-146,-513,-32.62,-45.71,36.31,55.38,0,0,0
180670,62,57,22,23,105,173,44,48,22,3,3,3,495,563,-664,-789,-12.92,-14.86,16.00,16.00,0,0,0
180770,56,65,22,23,86,194,44,51,22,2,3,3,410,461,-520,-689,-1.23,-1.14,0.00,-0.62,0,0,0
180922,67,59,22,23,98,176,36,105,22,2,3,2,376,362,-516,-640,3.08,5.71,-3.08,-4.92,0,0,0
181025,56,65,22,23,67,209,38,100,22,3,3,2,342,371,-504,-648,3.08,3.43,-1.85,-2.46,0,0,0
181130,57,59,22,23,100,179,43,95,22,3,3,2,359,380,-464,-605,0.00,0.00,-1.23,-1.23,0,0,0
181237,68,64,22,23,95,180,38,100,22,3,3,2,347,373,-441,-599,0.00,0.00,-1.23,-0.62,0,0,0
181341,57,58,22,23,100,180,36,77,22,2,3,2,330,373,-460,-604,0.62,0.00,0.00,0.00,0,0,0
181445,64,58,22,23,90,190,36,71,22,3,3,3,339,373,-452,-583,0.00,0.00,0.00,-0.62,-9,0,0
181547,64,65,22,23,116,164,37,75,22,2,3,2,592,120,-687,-344,0.00,0.00,-0.62,0.00,-16,0,0
181651,63,65,22,23,106,169,38,102,22,3,3,3,848,-266,-1011,12,4.31,0.00,-2.46,1.23,-20,0,0
181800,56,57,21,22,106,170,36,64,21,2,2,2,1069,-778,-1243,526,11.08,0.00,-9.85,0.62,-25,0,0
181900,56,57,20,21,105,176,36,62,21,3,2,2,1102,-1019,-1296,625,14.77,0.00,-12.92,5.54,-25,0,0
182047,56,65,19,20,91,183,35,48,19,2,2,2,942,-1380,-1236,905,24.62,-4.57,-21.54,9.23,-26,0,0
182196,57,65,16,16,97,168,46,76,16,3,3,2,765,-1393,-942,1078,27.08,-17.14,-30.77,12.92,-24,0,0
182297,58,66,16,14,64,208,50,76,14,3,2,2,649,-1310,-780,981,27.08,-21.71,-31.38,19.08,-22,0,0
182444,58,73,12,11,99,163,53,78,10,2,2,3,53,-697,-116,407,22.15,-22.86,-25.85,21.54,0,0,0
182580,57,50,9,8,64,240,45,78,8,2,3,3,88,-360,68,299,6.77,-18.29,-16.00,11.69,0,0,0
182718,59,63,8,8,71,166,39,82,9,2,3,3,131,-247,-58,305,-0.62,-5.71,-0.62,0.62,0,0,0
182854,58,50,9,7,66,165,44,76,9,3,3,3,109,-252,-39,257,0.00,0.00,0.00,0.00,0,0,0
182980,58,50,9,7,66,163,45,32,9,3,3,3,109,-252,-39,257,0.00,0.00,0.00,0.00,0,0,0
183117,58,47,9,7,64,160,57,70,9,3,3,3,109,-252,-39,257,0.00,0.00,0.00,0.00,-8,0,0
183246,58,47,9,7,66,89,43,57,9,3,3,3,322,-483,-269,488,0.62,0.00,0.00,0.00,-10,0,0
183378,57,47,8,9,66,158,43,56,8,2,3,3,974,-1177,-963,1127,1.85,0.00,0.00,1.85,-33,0,0
183512,59,50,8,7,65,170,43,58,8,3,2,3,1210,-1561,-968,1358,6.77,0.00,-13.54,6.77,-39,0,0
183648,59,50,6,5,89,163,45,59,5,2,3,3,1197,-1911,-1447,1394,24.00,-10.29,-12.92,23.38,-29,0,0
183787,62,50,3,4,66,204,50,62,3,3,3,3,295,-1572,-857,478,30.77,-6.86,-17.23,32.00,0,0,0
183921,61,50,3,4,64,164,50,62,3,2,3,2,660,-1620,-1088,864,2.46,-1.14,-1.23,1.23,0,0,0
184055,60,50,3,4,65,166,53,65,3,2,3,2,703,-1638,-1120,859,0.00,0.00,0.00,0.00,0,0,0
184186,61,56,3,4,64,166,53,63,3,2,3,2,703,-1638,-1120,859,0.00,0.00,0.00,0.00,0,0,0
184320,61,51,3,4,66,163,52,57,3,3,3,2,703,-1638,-1120,859,0.00,0.00,0.00,0.00,0,0,0
184457,61,50,3,4,65,165,52,63,3,2,3,2,703,-1638,-1120,859,0.00,0.00,0.00,0.00,0,0,0
184591,61,55,3,4,64,163,54,65,3,3,3,3,703,-1638,-1120,859,0.00,0.00,0.00,0.00,0,0,0
184724,61,48,3,4,65,163,50,62,3,2,3,3,703,-1638,-1120,859,0.00,0.00,0.00,0.00,0,0,0
184852,61,50,3,4,64,67,55,62,3,2,3,3,703,-1638,-1120,859,0.00,0.00,0.00,0.00,0,0,0
184986,61,55,3,4,65,164,52,64,3,2,3,2,703,-1638,-1120,859,0.00,0.00,0.00,0.00,0,0,0
185123,60,50,3,4,65,162,52,63,3,2,3,3,703,-1638,-1120,859,0.00,0.00,0.00,0.00,0,0,0
185254,62,55,3,4,65,124,51,57,3,2,3,3,703,-1638,-1120,859,0.00,0.00,0.00,0.00,0,0,0
185386,61,55,3,4,66,124,52,62,3,2,3,3,703,-1638,-1120,859,0.00,0.00,0.00,0.00,0,0,0
